,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Date_retrieved
Prana Calder Long Sleeve Top - Men's,Prana,48.94,30,5,1,watersports,2020-10-17
Pelican 1200 Case,Pelican,78.95,0,4.3,11,watersports,2020-10-17
Level Six Coastal 2 Long Sleeve Sunguard - Women's,Level Six,37.94,31,4.5,2,watersports,2020-10-17
Pelican 1500 Case,Pelican,209.95,0,5,2,watersports,2020-10-17
Silva Compass Ranger S,Silva,49.95,0,1,1,watersports,2020-10-17
MEC Pacific Pogies - Unisex,MEC,25,0,4.2,6,watersports,2020-10-17
Delta EL Greco Deluxe Hoist with Boat Straps,Delta,38.95,0,5,1,watersports,2020-10-17
MEC Noque Neoprene Toque - Unisex,MEC,29,0,4.2,9,watersports,2020-10-17
Xcel Heathered VentX Pineapple Long Sleeve Top - Women's,Xcel,37.94,31,0,0,watersports,2020-10-17
Silva Compass Ranger SL,Silva,42.95,0,2,1,watersports,2020-10-17
NRS Hydroskin 0.5mm Long Sleeve Shirt - Women's,NRS,132.95,0,0,0,watersports,2020-10-17
MEC Seymour Paddling Cap - Unisex,MEC,19,0,4.8,4,watersports,2020-10-17
"Fathom Aruba Junior Mask, Snorkel and Fin Set - Children to Youths",Fathom,54.95,0,5,2,watersports,2020-10-17
Kokatat Hustle PFD - Unisex,Kokatat,179.95,0,0,0,watersports,2020-10-17
Kokatat Hydrus Tempest Jacket - Unisex,Kokatat,274.95,0,4,1,watersports,2020-10-17
Level Six Torngat Paddling Top - Men's,Level Six,174.95,0,5,1,watersports,2020-10-17
Speedo Vanquisher 2.0 Goggles - Unisex,Speedo,19.95,0,3.9,7,watersports,2020-10-17
MEC Sun Dodger Cape Hat - Unisex,MEC,18.93,46,3,7,watersports,2020-10-17
Kokatat Naiad PFD - Women's,Kokatat,169.95,0,4,5,watersports,2020-10-17
NRS Riptide Jacket - Men's,NRS,264.95,0,4,1,watersports,2020-10-17
MEC Fusion Neoprene Vest - Women's,MEC,59.95,0,5,7,watersports,2020-10-17
MEC Neoprene Hot Mitts - Unisex,MEC,25,0,4.1,16,watersports,2020-10-17
Silva Compass Ranger,Silva,29.95,0,0,0,watersports,2020-10-17
Patagonia R1 Lite Yulex FZ Long Sleeve Spring Suit - Women's,Patagonia,165.38,47,1,1,watersports,2020-10-17
Salomon Tech Amphib 4 Watershoes - Women's,Salomon,129.95,0,3.7,3,watersports,2020-10-17
Speedo Solid Silicone Swim Cap - Unisex,Speedo,11.95,0,0,0,watersports,2020-10-17
Speedo Surfwalker Pro Mesh Water Shoes - Women's,Speedo,29.95,0,0,0,watersports,2020-10-17
SealLine BlockerLite Dry Sack,SealLine,33.95,0,1,1,watersports,2020-10-17
Slowtide Turkish Towel,Slowtide,49.95,0,5,2,watersports,2020-10-17
Teva Terra Fi 5 Universal Sandals - Men's,Teva,139.95,0,4.6,162,watersports,2020-10-17
Olukai Ohana Flip - Men's,Olukai,84.95,0,4.1,15,watersports,2020-10-17
MEC Fusion Neoprene Surf Hood - Unisex,MEC,49.95,0,4,1,watersports,2020-10-17
Accent Lanai Select Paddle,Accent,149.95,0,3.7,3,watersports,2020-10-17
MEC Revival Recovery Flip Flops - Men's,MEC,11.97,40,3.9,16,watersports,2020-10-17
Speedo Endurance Flyback Suit - Women's,Speedo,49.95,0,4.5,2,watersports,2020-10-17
Teva Hurricane XLT 2 Sandals - Men's,Teva,99.95,0,4.4,295,watersports,2020-10-17
Garmin GPSMAP 64CSX GPS,Garmin,619.99,0,0,0,watersports,2020-10-17
Xcel Heathered VentX Island Tapa Band Long Sleeve - Men's,Xcel,41.94,30,0,0,watersports,2020-10-17
Level Six Baffin Paddling Top - Unisex,Level Six,149.95,0,5,1,watersports,2020-10-17
"Patagonia Baggies 7"" Shorts - Men's",Patagonia,69,0,3.6,5,watersports,2020-10-17
Level Six Stingray PFD - Infants to Youths,Level Six,54.95,0,4.2,4,watersports,2020-10-17
Sunday Afternoons Ultra Adventure Hat - Unisex,Sunday Afternoons,54.95,0,4.7,93,watersports,2020-10-17
Patagonia P-6 Label Trad Cap - Unisex,Patagonia,45,0,0,0,watersports,2020-10-17
Nite Ize Hitch Phone Anchor + Tether,Nite Ize,15.95,0,4.4,17,watersports,2020-10-17
Accent Lanai FX Fibreglass Paddle,Accent,129.95,0,4,1,watersports,2020-10-17
Level Six Rover Floater PFD,Level Six,59.95,0,3.5,16,watersports,2020-10-17
Gear Aid Antifog Spray .5oz.,Gear Aid,6.95,0,1,1,watersports,2020-10-17
Prana Sander Boardshorts - Men's,Prana,55.94,30,0,0,watersports,2020-10-17
TYR Aqua Tank Splice Alliance One Piece - Women's,TYR,89.95,0,5,1,watersports,2020-10-17
NRS Hydroskin 0.5mm Long Sleeve Shirt - Men's,NRS,132.95,0,0,0,watersports,2020-10-17
Reef One Biodegradable Flips - Men's,Reef,29.94,25,4,1,watersports,2020-10-17
Canadian River Supply Kayak Cart Ultralight,Canadian,89.95,0,3,5,watersports,2020-10-17
Billabong Surftrek Wick Shorts - Men's,Billabong,41.93,40,4.5,4,watersports,2020-10-17
Accent Advantage Carbon Adjustable SUP Paddle,Accent,199.95,0,2.2,4,watersports,2020-10-17
Pelican 1120 Case,Pelican,43.95,0,4.8,15,watersports,2020-10-17
MEC Ogopogo Neoprene Watershoes - Unisex,MEC,49.95,0,4.1,7,watersports,2020-10-17
M Essentials Tenacious Tape Neoprene Patch,M Essentials,15.95,0,5,2,watersports,2020-10-17
Mustang Survival MIT 100 Inflatable PFD - Unisex,Mustang Survival,179.95,0,4,1,watersports,2020-10-17
Shred Ready Standard Half Cut Helmet - Unisex,Shred Ready,114.95,0,0,0,watersports,2020-10-17
Xcel Waipio Ventx Long Sleeve - Men's,Xcel,21.98,60,0,0,watersports,2020-10-17
TYR Hexa Maxfit Swimsuit - Women's,TYR,74.95,0,0,0,watersports,2020-10-17
KNP Oilskin Field Hat - Unisex,KNP,29.95,0,4.4,27,watersports,2020-10-17
Garmin eTrex 30x GPS,Garmin,349,0,5,2,watersports,2020-10-17
Garmin Swim 2 Advanced Swimming Smartwatch,Garmin,349.99,0,4,2,watersports,2020-10-17
Speedo Warped Weave Flyback Suit - Women's,Speedo,40.93,54,0,0,watersports,2020-10-17
Gear Aid Zipper Lubricant 2oz.,Gear Aid,6.95,0,0,0,watersports,2020-10-17
MEC Capilano Paddling Hood - Unisex,MEC,25,0,5,1,watersports,2020-10-17
Mustang Survival Rev Young Adult Foam Vest - Unisex,Mustang Survival,99.99,0,0,0,watersports,2020-10-17
Silva Compass 16DCL-6400 MILS/360 Degrees,Silva,99.95,0,0,0,watersports,2020-10-17
MEC Callaghan Neoprene Pogies - Unisex,MEC,25,0,3.8,6,watersports,2020-10-17
"Fathom Los Cabos Mask, Snorkel and Fin Set",Fathom,74.95,0,0,0,watersports,2020-10-17
Speedo Surfwalker Pro Mesh Water Shoes - Men's,Speedo,29.95,0,0,0,watersports,2020-10-17
Reef Cushion Bounce Slim Flips - Women's,Reef,32.94,27,5,1,watersports,2020-10-17
Gladding Braided Products 9mm Polypro Floatline,Gladding,2.7,0,0,0,watersports,2020-10-17
Teva Voya Flip Sandals - Men's,Teva,45,0,4.4,55,watersports,2020-10-17
Carve Designs Cardiff Bottoms - Women's,Carve Designs,31.94,49,5,1,watersports,2020-10-17
Silva Pocket Compass,Silva,17.95,0,4,4,watersports,2020-10-17
Stohlquist Boating Sponge,Stohlquist,9.95,0,4.7,3,watersports,2020-10-17
Fathom Costa Maya Neoprene Dive Socks - Unisex,Fathom,29,31,3.5,2,watersports,2020-10-17
MEC H2O 2mm Fingerless Neoprene Gloves - Unisex,MEC,19,0,4,8,watersports,2020-10-17
Pelican 1050 Micro Case,Pelican,27.95,0,4.5,11,watersports,2020-10-17
Cannon Paddles Escape E Kayak Paddle,Cannon Paddles,69.95,0,2,1,watersports,2020-10-17
Pelican Go Case G40,Pelican,49.99,0,5,1,watersports,2020-10-17
MEC Nano XP Dry Bag,MEC,24.95,0,4.4,5,watersports,2020-10-17
Slowtide Beach Towel,Slowtide,49.95,0,5,1,watersports,2020-10-17
Olukai Ohana Flip - Women's,Olukai,79.95,0,4.7,11,watersports,2020-10-17
Picture Equation 4/3mm Front Zip Wetsuit - Men's,Picture,410,0,4,1,watersports,2020-10-17
NRS Hydroskin 0.5mm Jacket - Men's,NRS,152.95,0,0,0,watersports,2020-10-17
Carve Designs Saluda Tights - Women's,Carve Designs,44.93,40,0,0,watersports,2020-10-17
Prana Lahari Halter Top - Women's,Prana,32.93,49,4.5,2,watersports,2020-10-17
SealLine Boundary Dry Pack 35L,SealLine,139.95,0,0,0,watersports,2020-10-17
Seattle Sports Kayak Wall Cradles,Seattle Sports,59.95,0,4.2,13,watersports,2020-10-17
Xcel Comp 4/3mm Full-body Wetsuit - Men's,Xcel,289.95,0,5,1,watersports,2020-10-17
Nova Craft Kevlar Skid Plate Felts,Nova Craft,39.95,0,4.7,6,watersports,2020-10-17
SealLine Blocker PurgeAir Dry Sack,SealLine,33.95,0,4,1,watersports,2020-10-17
Level Six Mystique 1.2mm Long Sleeve Front Zip Swimsuit - Women's,Level Six,129.95,0,0,0,watersports,2020-10-17
Teva Tanway Leather Sandals - Men's,Teva,129.95,0,0,0,watersports,2020-10-17
Level Six Duke Dry Top - Men's,Level Six,279.95,0,0,0,watersports,2020-10-17
Phelps Pursuit 2.0 Triathlon Wetsuit - Women's,Phelps,299.95,0,1,3,watersports,2020-10-17
Level Six Aluminum 3 Piece SUP Paddle,Level Six,89.95,0,0,0,watersports,2020-10-17
Keen Clearwater CNX Sandals - Women's,Keen,109.95,40,4.3,18,watersports,2020-10-17
Seals Sneak Sprayskirt,Seals,119.95,0,3.8,5,watersports,2020-10-17
Garmin eTrex 10 GPS,Garmin,119,0,3.8,9,watersports,2020-10-17
Gear Aid Zipper Stick .5oz.,Gear Aid,8.95,0,5,1,watersports,2020-10-17
Level Six Jericho Neoprene Pants - Men's,Level Six,114.95,0,0,0,watersports,2020-10-17
Pelican Dayventure Backpack Cooler,Pelican,329.99,0,0,0,watersports,2020-10-17
MEC Fusion Neoprene Shorts - Men's,MEC,69.95,0,3.4,5,watersports,2020-10-17
Patagonia Boardshort Label Funfarer Cap - Unisex,Patagonia,45,0,0,0,watersports,2020-10-17
SWEET PROTECTION Strutter Helmet - Unisex,SWEET PROTECTION,239.95,0,0,0,watersports,2020-10-17
Speedo Elastomeric Printed Swim Cap - Unisex,Speedo,15.95,0,0,0,watersports,2020-10-17
Xcel Infiniti Split Toe 1mm Reef Neoprene Boots - Unisex,Xcel,59.95,30,5,2,watersports,2020-10-17
Level Six Storm 1.2mm Leggings - Women's,Level Six,58.94,31,5,2,watersports,2020-10-17
MEC Scully 150 Dry Duffle,MEC,224.95,0,3.3,3,watersports,2020-10-17
Shred Ready Super Scrappy Helmet - Unisex,Shred Ready,99.95,0,0,0,watersports,2020-10-17
Nite Ize Hitch Phone Anchor + MicroLock,Nite Ize,9.95,0,4.1,7,watersports,2020-10-17
Billabong Sol Searcher Bralette - Women's,Billabong,27.93,49,0,0,watersports,2020-10-17
Speedo Vanquisher 2.0 Mirrored Goggles - Unisex,Speedo,24.95,0,4.5,2,watersports,2020-10-17
Prana Atalia One Piece - Women's,Prana,114.95,0,4.5,2,watersports,2020-10-17
Level Six SUP Ankle Leash Coiled,Level Six,39.95,0,4,2,watersports,2020-10-17
Carve Designs Amelia Top - Women's,Carve Designs,55.93,50,2,1,watersports,2020-10-17
Speedo Vanquisher Mirrored Goggles - Women's,Speedo,24.95,0,3,3,watersports,2020-10-17
NRS High Tide Jacket - Women's,NRS,199.95,0,0,0,watersports,2020-10-17
NRS High Tide Jacket - Men's,NRS,199.95,0,0,0,watersports,2020-10-17
Level Six SUP Sling,Level Six,39.95,0,3,1,watersports,2020-10-17
Mustang Survival Khimera 22 Hybrid PFD,Mustang Survival,249.95,0,5,3,watersports,2020-10-17
MEC Charrington Paddle Bag,MEC,54.95,0,4.3,7,watersports,2020-10-17
SealLine Map Case,SealLine,25.95,0,4.1,26,watersports,2020-10-17
Seals Cockpit Seal,Seals,49.95,0,4.6,31,watersports,2020-10-17
Speedo Skoogles - Children to Youths,Speedo,12.95,0,5,2,watersports,2020-10-17
TYR Reaper Diamondfit Swimsuit - Women's,TYR,79.95,0,5,1,watersports,2020-10-17
Gear Aid Sea Gold Antifog Gel 1.25 oz,Gear Aid,8.95,0,3,1,watersports,2020-10-17
Level Six Ellesmere Paddling Top - Women's,Level Six,174.95,31,5,2,watersports,2020-10-17
Billabong Sol Searcher Lowrider Bikini Bottom - Women's,Billabong,31.93,51,0,0,watersports,2020-10-17
Level Six Swordtail PFD - Infants to Youths,Level Six,79.95,0,0,0,watersports,2020-10-17
Pelican Ruck Case R40,Pelican,63.99,0,0,0,watersports,2020-10-17
Kokatat Hydrus Jetty Jacket - Women's,Kokatat,169.95,0,5,1,watersports,2020-10-17
Garmin BlueChart g3 Canada Micro SD/SD Card,Garmin,175,0,3,2,watersports,2020-10-17
MEC One Buoyant Heaving Line,MEC,25.95,0,5,4,watersports,2020-10-17
Speedo Ergo Ear Plugs,Speedo,6.95,0,0,0,watersports,2020-10-17
Tilley Endurables TH5 Hemp Hat - Unisex,Tilley Endurables,94.95,0,4.6,83,watersports,2020-10-17
TYR Hexa All Over Jammer Swimsuit - Men's,TYR,44.95,0,5,1,watersports,2020-10-17
North Water Wedge Poly Throw Bag,North Water,89.95,0,4,1,watersports,2020-10-17
Speedo Endurance Solid Super Pro Swimsuit - Women's,Speedo,69.95,0,0,0,watersports,2020-10-17
Prana Kayana Tankini / D-CUP - Women's,Prana,69.94,29,0,0,watersports,2020-10-17
Prana Ebelie Shorts - Women's,Prana,64.95,0,5,2,watersports,2020-10-17
MEC Aegir 20 Waterproof Pack,MEC,159.95,0,3,2,watersports,2020-10-17
Level Six Puffer PFD - Infants,Level Six,54.95,0,5,10,watersports,2020-10-17
Xcel Infiniti 8mm Neoprene Rubber Round Toe Boots - Unisex,Xcel,62.97,30,4.5,4,watersports,2020-10-17
Reef Stash Biodegradable Slides - Men's,Reef,36.94,26,0,0,watersports,2020-10-17
Mustang Survival Rev Foam Vest - Children to Youths,Mustang Survival,64.99,0,0,0,watersports,2020-10-17
Kokatat Hydrus Stance Jacket - Men's,Kokatat,149.95,0,0,0,watersports,2020-10-17
Kokatat Hydrus Stance Jacket - Women's,Kokatat,149.95,0,0,0,watersports,2020-10-17
Sunday Afternoons Daydream Bucket Hat - Women's,Sunday Afternoons,49.95,0,4.7,12,watersports,2020-10-17
PackTowl Original Towel,PackTowl,11.95,0,2,1,watersports,2020-10-17
Sherpak V-Style Stern/Bow straps,Sherpak,24.95,0,4.3,3,watersports,2020-10-17
Slowtide Premium Woven Towel,Slowtide,59.94,14,5,1,watersports,2020-10-17
Vibram FiveFingers V-Aqua - Women's,Vibram,139.95,0,5,1,watersports,2020-10-17
Accent Advantage Hybrid Adjustable SUP Paddle,Accent,189.95,0,4,1,watersports,2020-10-17
Wallaroo Charlie Fedora Hat - Women's,Wallaroo,64.95,0,0,0,watersports,2020-10-17
Speedo New Turnz One Piece Lap Suit - Women's,Speedo,59.95,0,0,0,watersports,2020-10-17
Sherpak Deluxe Universal Canoe Kit,Sherpak,69.95,0,3.2,13,watersports,2020-10-17
Garmin HRM-Swim Chest Strap - Unisex,Garmin,140,0,0,0,watersports,2020-10-17
Level Six Fiberglass Paddle,Level Six,139.95,0,0,0,watersports,2020-10-17
"North Water Pro Throw Line 3/8"" SpectrA",North Water,139.95,0,3,2,watersports,2020-10-17
"North Water Pro Throw Line 1/4"" SpectrA",North Water,136.47,30,3,2,watersports,2020-10-17
Level Six Nahanni Paddling Top - Men's,Level Six,136.47,38,3,3,watersports,2020-10-17
North Water Dynamic Tow Line Pro 35',North Water,129.95,0,0,0,watersports,2020-10-17
Aqua-Bound Sting Ray Aluminum 2-Piece Kayak Paddle,Aqua-Bound,129.95,0,0,0,watersports,2020-10-17
Wallaroo Palm Beach Hat - Unisex,Wallaroo,69.95,0,0,0,watersports,2020-10-17
Keen SOLR Sandals - Men's,Keen,119.95,0,5,2,watersports,2020-10-17
Garmin Fenix 6S - Unisex,Garmin,819.99,0,4.3,99,watersports,2020-10-17
Slowtide Oso Changing Poncho - Youths,Slowtide,50.96,15,0,0,watersports,2020-10-17
TYR W.O.B. Hook Back Bottoms - Women's,TYR,24.95,0,0,0,watersports,2020-10-17
Level Six Jericho Neoprene Hoody - Men's,Level Six,119.99,25,0,0,watersports,2020-10-17
Silva 70P Compass,Silva,119.95,0,0,0,watersports,2020-10-17
Level Six Sally 1.2mm Short Sleeve Front Zip Swimsuit - Women's,Level Six,119.95,0,0,0,watersports,2020-10-17
SealLine HP Map Case,SealLine,50.95,0,4.8,6,watersports,2020-10-17
Mustang Survival Callan Waterproof Shorts - Men's,Mustang Survival,109.99,45,5,2,watersports,2020-10-17
Speedo Endurance Square Leg Swimsuit - Men's,Speedo,47.95,0,0,0,watersports,2020-10-17
Reef Rover Catch Flips - Women's,Reef,20,64,4.2,117,watersports,2020-10-17
Chaco Lowdown Sandals - Women's,Chaco,109.95,0,5,1,watersports,2020-10-17
Chaco Lowdown Sandals - Men's,Chaco,109.95,0,5,1,watersports,2020-10-17
Speedo Flipturn Propel Back Swimsuit - Women's,Speedo,54.95,0,5,1,watersports,2020-10-17
Salomon Tech Lite Watershoes - Women's,Salomon,109.95,0,0,0,watersports,2020-10-17
Level Six Whirlpool Splash Top - Youths,Level Six,109.95,0,0,0,watersports,2020-10-17
Slowtide Woven Towel,Slowtide,42.94,14,0,0,watersports,2020-10-17
Outdoor Research Sombriolet Sun Hat - Unisex,Outdoor Research,49.95,0,4.6,25,watersports,2020-10-17
TYR Alliance Splice Bottoms - Women's,TYR,44.95,0,0,0,watersports,2020-10-17
Salomon Tech Amphib 4 Watershoes - Men's,Salomon,129.95,0,3.2,19,watersports,2020-10-17
Olukai Ho'opio Sandals - Women's,Olukai,79.95,0,4.4,12,watersports,2020-10-17
Xcel 3mm Full-body Wetsuit - Children,Xcel,99.95,0,0,0,watersports,2020-10-17
Aquapac Mini Camera Case 408,Aquapac,29.95,0,2.4,7,watersports,2020-10-17
Speedo Liquid Comfort Nose Clip,Speedo,6.95,0,0,0,watersports,2020-10-17
Seattle Sports RS - SUP Carrier Kit,Seattle Sports,94.95,0,0,0,watersports,2020-10-17
Sherpak Universal Kayak Foam Blocks,Sherpak,39.95,0,4.1,15,watersports,2020-10-17
Outdoor Research Sun Bucket Hat - Unisex,Outdoor Research,39.95,0,4.6,24,watersports,2020-10-17
North Water Pro Rescue Stirrup,North Water,34.95,0,5,1,watersports,2020-10-17
NRS Hydroskin 0.5mm Shorts - Men's,NRS,92.95,0,0,0,watersports,2020-10-17
TYR Solids High Neck Tank Swimsuit - Women's,TYR,89.95,0,0,0,watersports,2020-10-17
Fathom Playa Del Carmen Junior Mask and Snorkel - Children to Youths,Fathom,35.95,0,3.3,3,watersports,2020-10-17
Wallaroo Victoria Fedora - Women's,Wallaroo,64.95,0,4.4,13,watersports,2020-10-17
Fathom Akumal Mask and Dry Snorkel,Fathom,89.95,0,2,1,watersports,2020-10-17
Tilley Endurables Paddler's Hat - Unisex,Tilley Endurables,114.95,0,4.6,46,watersports,2020-10-17
Fathom Barbados Junior Fins - Children to Youths,Fathom,29.95,0,0,0,watersports,2020-10-17
MEC Fusion Neoprene Pants - Men's,MEC,67.46,25,4.4,7,watersports,2020-10-17
Cannon Paddles Chameleon Adjustable Paddle - Youths,Cannon Paddles,79.95,0,3.7,3,watersports,2020-10-17
Scotty Safety Leash with Flexcoil,Scotty,29.95,0,3.7,6,watersports,2020-10-17
Wallaroo Victoria Diva Hat - Women's,Wallaroo,64.95,0,5,4,watersports,2020-10-17
Aquapac VHF Case,Aquapac,29.95,0,3.3,3,watersports,2020-10-17
TYR Solids Workout Bikini Maxfit Bottom - Women's,TYR,27.95,0,0,0,watersports,2020-10-17
Seals Adventurer Sprayskirt,Seals,79.95,0,3.6,10,watersports,2020-10-17
Cottonmouth Nose Plug,Cottonmouth,9.95,0,2.5,2,watersports,2020-10-17
Shred Ready Standard Full Cut Helmet - Unisex,Shred Ready,124.95,36,1,1,watersports,2020-10-17
Reef Fanning Low Bottle Opener Flips - Men's,Reef,69.95,0,0,0,watersports,2020-10-17
Nexus 20mm Airlock Whistle,Nexus,0.75,0,4.2,4,watersports,2020-10-17
Sherpak Boat Roller,Sherpak,64.95,0,4,5,watersports,2020-10-17
MEC Fusion Neoprene Vest - Men's,MEC,59.95,0,4,11,watersports,2020-10-17
June Swimwear Daisy Bikini Bottom - Women's,June Swimwear,64.95,49,0,0,watersports,2020-10-17
Merrell Hydrotrekker Shoes - Men's,Merrell,64.93,50,0,0,watersports,2020-10-17
Fiber-Tek Fiberglass Repair Kit,Fiber-Tek,24.95,0,0,0,watersports,2020-10-17
MEC Ebb Tide Neoprene Rubber Boots - Unisex,MEC,59.96,25,4,4,watersports,2020-10-17
Prana Calder Short Sleeve Top - Men's,Prana,59.95,0,0,0,watersports,2020-10-17
NRS Kayak Split Bow Flotation Bag,NRS,36.95,0,1,2,watersports,2020-10-17
Outdoor Research Oasis Sun Sombrero - Women's,Outdoor Research,49.95,0,5,3,watersports,2020-10-17
TYR Lambent Blade Splice Jammer Swimsuit - Men's,TYR,54.95,0,0,0,watersports,2020-10-17
Carve Designs Sophia Tankini Top - Women's,Carve Designs,49.93,50,5,1,watersports,2020-10-17
Level Six Jericho Neoprene Shorts - Men's,Level Six,49.99,33,0,0,watersports,2020-10-17
TYR Solids Pacific Tieback Bikini Top - Women's,TYR,49.95,0,0,0,watersports,2020-10-17
SealLine Vinyl Dry Bag Repair Kit,SealLine,8.37,30,3,2,watersports,2020-10-17
Level Six Sombrio Neoprene Shorts - Women's,Level Six,47.97,40,0,0,watersports,2020-10-17
ReviveX UV Protectant 4oz.,ReviveX,8.95,0,0,0,watersports,2020-10-17
MEC Hideaway Sun Hat - Women's,MEC,39.95,45,4,3,watersports,2020-10-17
Reef Cushion Bounce Phantom Flips - Men's,Reef,40.94,25,0,0,watersports,2020-10-17
TYR Solid Jammer - Men's,TYR,39.95,0,0,0,watersports,2020-10-17
Fathom Acapulco Fins,Fathom,39.95,0,3.5,2,watersports,2020-10-17
TYR W.O.B. Hook Back Top - Women's,TYR,44.95,0,3.3,6,watersports,2020-10-17
Wallaroo Casual Traveller Hat - Women's,Wallaroo,59.95,0,5,1,watersports,2020-10-17
Reef Cushion Bounce Court Flips - Women's,Reef,36.94,26,0,0,watersports,2020-10-17
Fathom Honduras Travel Fins,Fathom,39.95,0,3,2,watersports,2020-10-17
Garmin Fenix 6 Pro Solar with Titanium Band - Unisex,Garmin,1539.95,0,4.3,39,watersports,2020-10-17
TYR Hexa All Over Racer Swimsuit - Men's,TYR,32.95,0,4,1,watersports,2020-10-17
Xcel Infiniti 3mm Neoprene Surf Gloves - Children,Xcel,31.47,30,0,0,watersports,2020-10-17
Reef Cushion Bounce Phantom LE Flips - Men's,Reef,59.95,0,4.2,43,watersports,2020-10-17
North Water Quick Draw Belt,North Water,29.95,0,4,1,watersports,2020-10-17
Pelican 1015 Micro Case,Pelican,25.95,0,4,4,watersports,2020-10-17
Nova Craft Seat Hanging Kit,Nova Craft,29.95,0,4.5,2,watersports,2020-10-17
Olukai Nalukai Sandals - Men's,Olukai,129.95,0,4.8,17,watersports,2020-10-17
Wallaroo Sydney Hat - Women's,Wallaroo,59.95,0,4.7,15,watersports,2020-10-17
Fathom Bahama Full Face Mask - Youths,Fathom,49.95,0,1,5,watersports,2020-10-17
Recreational Barrel Works Plastic Barrel Lid,Recreational,12.97,35,0,0,watersports,2020-10-17
Gear Aid Sea Buff Precleaner 1.25 oz,Gear Aid,4.17,40,0,0,watersports,2020-10-17
Recreational Barrel Works Plastic Barrel Handle,Recreational,3.47,30,0,0,watersports,2020-10-17
June Swimwear Cabo Eco Bikini Bottoms - Women's,June Swimwear,25.93,70,2.8,5,watersports,2020-10-17
UGG Tuolumne Flips - Women's,UGG,47.93,40,4.2,20,watersports,2020-10-17
Arc'teryx Zeta SL Gore-Tex Pants - Men's,Arc'teryx,299.95,0,4.3,10,watersports,2020-10-17
Olukai Nui Sandals - Men's,Olukai,109.95,0,4.8,5,watersports,2020-10-17
Pelican 1020 Micro Case,Pelican,23.95,0,5,4,watersports,2020-10-17
Aqua Sphere Moby Goggles - Children to Youths,Aqua Sphere,18.95,0,5,4,watersports,2020-10-17
Level Six Paddle Carabiner,Level Six,25,0,5,4,watersports,2020-10-17
Level Six Pro Guide Neoprene Lined Boardshorts - Men's,Level Six,89.95,0,4.5,6,watersports,2020-10-17
Wallaroo Catalina Hat - Women's,Wallaroo,64.95,0,4.8,4,watersports,2020-10-17
Chaco Z/Cloud Sandals - Women's,Chaco,139.95,0,5,3,watersports,2020-10-17
Kokatat Gore-Tex Rogue Dry Top - Men's,Kokatat,595,0,4.4,5,watersports,2020-10-17
Sherpak Deluxe Universal Kayak Carrier,Sherpak,68.95,0,4,12,watersports,2020-10-17
Garmin City Navigator Europe Micro SD/SD Card,Garmin,105,0,4.5,4,watersports,2020-10-17
Feelfree Move Kayak,Feelfree,499.95,0,4.1,8,watersports,2020-10-17
Oru Kayaks Beach LT Folding Kayak,Oru Kayaks,1699.95,0,5,2,watersports,2020-10-17
Wallaroo Tahiti Hat - Women's,Wallaroo,69.95,0,5,2,watersports,2020-10-17
