,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Subcategory,Date_retrieved
Kodiak Flare Kit with Launcher and Flares,Kodiak,59.95,0,5.0,2,camping-and-hiking,health-and-safety,2020-10-20
Great Outdoors 20% Icaridin Pump Spray 100ml,Great Outdoors,10.95,0,2.5,2,camping-and-hiking,health-and-safety,2020-10-20
Thinksport SPF 30 Sunscreen Stick 19g,Thinksport,14.95,0,1.0,1,camping-and-hiking,health-and-safety,2020-10-20
Pro-Tec Athletics X-Trac Dual Support Knee Support,Pro-Tec Athletics,33.75,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
KineSys SPF 30 Mango Sunscreen Spray 120ml,KineSys,20.95,0,5.0,3,camping-and-hiking,health-and-safety,2020-10-20
KineSys SPF 30 Kids Sunscreen Spray 30ml,KineSys,5.57,30,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Kodiak Deterrent Horn Refill (2016),Kodiak,8.95,0,1.0,1,camping-and-hiking,health-and-safety,2020-10-20
KineSys SPF 30 Kids Sunscreen Spray 120ml,KineSys,20.95,0,5.0,2,camping-and-hiking,health-and-safety,2020-10-20
Survive Outdoors Longer Duct Tape,Survive,3.75,0,3.5,2,camping-and-hiking,health-and-safety,2020-10-20
All Good Kid's Sunscreen Spray,All Good,25.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
KineSys SPF 30 Clear Zinc Sunscreen 60g,KineSys,29.95,0,3.0,2,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum Mineral SPF 50 Lotion 88ml,Sun Bum,19.95,0,5.0,1,camping-and-hiking,health-and-safety,2020-10-20
Pro-Tec Athletics Plantar Fasciitis Foot Sleeve - Unisex,Pro-Tec Athletics,19.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Druide Ecotrail Multi-Purpose Soap 125ml,Druide,6.95,0,4.5,6,camping-and-hiking,health-and-safety,2020-10-20
Spenco 2nd Skin Blister Pads (5 Pack) - Unisex,Spenco,11.00,0,4.2,6,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum Premium SPF 30 Sunscreen Lotion 177ml,Sun Bum,17.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum Premium SPF 50 Sunscreen Lotion 177ml,Sun Bum,17.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
AfterBite Kids Treatment 20ml,AfterBite,5.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Pro-Tec Athletics 3D Flat Ankle Sleeve,Pro-Tec Athletics,24.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum Baby Bum SPF 30 Sun Lotion 88ml,Sun Bum,12.57,30,4.0,3,camping-and-hiking,health-and-safety,2020-10-20
Survive Outdoors Longer Heat Reflective Poncho,Survive,9.95,0,4.0,1,camping-and-hiking,health-and-safety,2020-10-20
All Good SPF 30 Sport Sunscreen Spray,All Good,21.94,15,1.0,2,camping-and-hiking,health-and-safety,2020-10-20
Thinkbaby Safe Baby SPF 50+ Sunscreen Livestrong Travel,Thinkbaby,19.95,0,4.5,13,camping-and-hiking,health-and-safety,2020-10-20
Care Plus Anti-Insect 20% Icaridin Pump Spray 100ml,Care Plus,15.95,0,4.9,8,camping-and-hiking,health-and-safety,2020-10-20
Thinksport Safe Sport SPF 50+ Sunscreen 177ml,Thinksport,34.95,0,4.0,7,camping-and-hiking,health-and-safety,2020-10-20
Tru Flare Red Flares (6 Pack),Tru Flare,14.75,0,4.3,3,camping-and-hiking,health-and-safety,2020-10-20
Thinksport SPF 50+ Sunscreen Travel Size 89ml - Infants to Youths,Thinksport,19.95,0,5.0,1,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum After Sun Cool Down Lotion 177ml,Sun Bum,13.95,0,5.0,1,camping-and-hiking,health-and-safety,2020-10-20
Thinksport SPF 50+ Sunscreen 177ml - Infants to Youths,Thinksport,34.95,0,4.0,2,camping-and-hiking,health-and-safety,2020-10-20
Sun Bum Premium SPF 30 Sunscreen Spray 177ml,Sun Bum,19.95,0,4.0,1,camping-and-hiking,health-and-safety,2020-10-20
OtterBox Bear Shields,OtterBox,129.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Coghlan's Tweezer/Magnifier,Coghlan's,6.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Thinksport SPF 30 Sunscreen Stick Travel Size 19g - Infants to Youths,Thinksport,14.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Canadian Red Cross Basic Disaster Preparedness 4-Person Kit,Canadian,177.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Canadian Red Cross Basic Disaster Preparedness 1-Person Kit,Canadian,99.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
All Good All Good SPF50 Kid’s Sunscreen Butter Stick,All Good,19.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
All Good Kid's Sunscreen Lotion,All Good,19.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Nomadix Youth Poncho Beach Towel - Unisex,Nomadix,64.95,0,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
Slowtide Oso Changing Poncho - Youths,Slowtide,50.96,15,0.0,0,camping-and-hiking,health-and-safety,2020-10-20
PiActive DEET FREE Wallet Size Insect Repellent Pump S,PiActive,9.95,0,1.9,16,camping-and-hiking,health-and-safety,2020-10-20
Spot Gen3 Satellite GPS Messenger Beacon,Spot,169.95,0,2.0,66,camping-and-hiking,health-and-safety,2020-10-20
,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Subcategory,Date_retrieved
Garmin inReach Mini,Garmin,449.99,0,4.2,182,camping-and-hiking,electronics,2020-10-20
Garmin Instinct Solar - Unisex,Garmin,559.95,0,4.6,71,camping-and-hiking,electronics,2020-10-20
Garmin GPSMAP 64X GPS,Garmin,299.97,25,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin inReach SE+,Garmin,449.99,0,3.1,9,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6S Sapphire - Unisex,Garmin,1099.99,0,4.3,100,camping-and-hiking,electronics,2020-10-20
Garmin Venu SQ with Music - Unisex,Garmin,349.95,0,3.4,9,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 5X Sapphire - Unisex,Garmin,589.99,0,4.8,9,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6 Pro Solar - Unisex,Garmin,1189.95,0,4.2,40,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6X Pro Solar with Vented Titanium Brace - Unisex,Garmin,1569.99,0,4.4,36,camping-and-hiking,electronics,2020-10-20
Garmin Venu SQ - Unisex,Garmin,279.95,0,4.8,13,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 945 Smartwatch,Garmin,829.95,0,4.4,196,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6S Pro - Unisex,Garmin,949.99,0,4.3,99,camping-and-hiking,electronics,2020-10-20
Garmin Instinct GPS Watch - Unisex,Garmin,349.94,0,4.4,858,camping-and-hiking,electronics,2020-10-20
Luminaid Packlite Max USB+Phone Charger Lantern,Luminaid,49.95,0,4.6,1227,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6X Sapphire - Unisex,Garmin,1169.99,0,4.4,248,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6 Sapphire - Unisex,Garmin,1099.99,0,3.7,14,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 245 Music,Garmin,479.95,0,4.2,212,camping-and-hiking,electronics,2020-10-20
Garmin GPSMAP 66i GPS,Garmin,829.99,0,3.0,12,camping-and-hiking,electronics,2020-10-20
Suunto 7 Watch - Unisex,Suunto,649.95,0,4.2,72,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 35 - Unisex,Garmin,169.99,0,4.2,592,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 45,Garmin,279.95,0,4.2,248,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 745 Smartwatch - Unisex,Garmin,699.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6X Pro Solar - Unisex,Garmin,1369.99,0,4.4,37,camping-and-hiking,electronics,2020-10-20
Lenz Lithium Battery Pack rcB 1200,Lenz,244.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 245,Garmin,419.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Rino 755t Two Way Radio,Garmin,769.00,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin GPSMAP 66ST,Garmin,599.99,0,3.0,1,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 235 GPS Running Watch - Unisex,Garmin,245.99,0,3.7,27,camping-and-hiking,electronics,2020-10-20
Garmin HRM Dual,Garmin,99.00,0,3.4,5,camping-and-hiking,electronics,2020-10-20
Wahoo Fitness TICKR HRM Chest Strap,Wahoo Fitness,84.95,0,4.2,91,camping-and-hiking,electronics,2020-10-20
Goal Zero Lithium Yeti 500X Portable Power Station,Goal Zero,999.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Jaybird Vista Wireless Sport Headphones,Jaybird,239.99,0,4.2,325,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 45S,Garmin,279.95,0,4.2,244,camping-and-hiking,electronics,2020-10-20
Jaybird Tarah Pro Wireless Sport Headphones,Jaybird,139.97,18,3.9,546,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6 Pro Solar with Titanium Band - Unisex,Garmin,1539.95,0,4.2,40,camping-and-hiking,electronics,2020-10-20
MEC Dry Sleeve,MEC,17.95,0,4.1,25,camping-and-hiking,electronics,2020-10-20
Celestron Firecel Plus Warmer/Charger/Light,Celestron,59.95,0,4.5,2,camping-and-hiking,electronics,2020-10-20
Wahoo Fitness TickrFit Heart Rate Monitor Arm Band - Unisex,Wahoo Fitness,108.95,0,4.2,209,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6S Pro Solar - Unisex,Garmin,1189.95,0,4.4,106,camping-and-hiking,electronics,2020-10-20
Jaybird X4 Wireless In-Ear Headphones,Jaybird,84.94,50,3.3,103,camping-and-hiking,electronics,2020-10-20
Goal Zero Flip 36 Charger,Goal Zero,64.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
JBL Flip 5 Waterproof Portable Bluetooth Speaker,JBL,149.95,0,4.3,673,camping-and-hiking,electronics,2020-10-20
SealLine Waterproof E-Case,SealLine,39.95,0,3.5,4,camping-and-hiking,electronics,2020-10-20
Goal Zero Sherpa 100 AC Power Bank,Goal Zero,449.95,0,3.7,3,camping-and-hiking,electronics,2020-10-20
Aquapac Small Electronics Case 348,Aquapac,29.95,0,3.7,9,camping-and-hiking,electronics,2020-10-20
Pelican 1200 Case,Pelican,78.95,0,4.3,11,camping-and-hiking,electronics,2020-10-20
Suunto 9 Baro - Unisex,Suunto,769.95,0,4.4,110,camping-and-hiking,electronics,2020-10-20
Garmin eTrex 30x GPS,Garmin,349.00,0,5.0,2,camping-and-hiking,electronics,2020-10-20
Aquapac iPhone 6 Plus Case,Aquapac,29.95,0,4.2,5,camping-and-hiking,electronics,2020-10-20
Garmin Vivoactive 4S,Garmin,479.99,0,4.2,229,camping-and-hiking,electronics,2020-10-20
Casio Water Resist Watch - Unisex,Casio,35.00,0,4.3,33,camping-and-hiking,electronics,2020-10-20
Momentum Steelix Watch with NATO Band - Unisex,Momentum,154.95,0,3.5,28,camping-and-hiking,electronics,2020-10-20
Garmin GPSMAP 64CSX GPS,Garmin,619.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Vivomove 3,Garmin,349.99,0,4.1,7,camping-and-hiking,electronics,2020-10-20
Pelican Go Case G40,Pelican,49.99,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Goal Zero Venture 70 Lightning,Goal Zero,219.95,0,4.6,12,camping-and-hiking,electronics,2020-10-20
Goal Zero Flip 24 Charger,Goal Zero,49.95,0,4.5,2,camping-and-hiking,electronics,2020-10-20
Garmin Vivomove Style,Garmin,479.99,0,3.2,16,camping-and-hiking,electronics,2020-10-20
Celestron ThermoCharge 6 Warmer/Charger,Celestron,59.95,0,3.0,2,camping-and-hiking,electronics,2020-10-20
Garmin eTrex 32X GPS,Garmin,399.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Nite Ize Hitch Phone Anchor + Tether,Nite Ize,15.95,0,4.4,17,camping-and-hiking,electronics,2020-10-20
Pelican 1050 Micro Case,Pelican,27.95,0,4.5,11,camping-and-hiking,electronics,2020-10-20
Garmin HRM-Tri Chest Strap - Unisex,Garmin,180.00,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Nite Ize QuikStand Mobile Device Stand,Nite Ize,9.95,0,4.6,9,camping-and-hiking,electronics,2020-10-20
Garmin Swim 2 Advanced Swimming Smartwatch,Garmin,349.99,0,4.0,2,camping-and-hiking,electronics,2020-10-20
Garmin Forerunner 945 Smartwatch Bundle,Garmin,1029.95,0,4.4,196,camping-and-hiking,electronics,2020-10-20
Duracell AAA Batteries (4 Pack),Duracell,9.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin GPSMAP 64SX GPS,Garmin,479.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Goal Zero Nomad 10 Solar Panel,Goal Zero,149.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Suunto 3 Watch - Unisex,Suunto,299.95,0,4.3,3,camping-and-hiking,electronics,2020-10-20
Suunto 5 Compact GPS Sports Watch,Suunto,359.96,0,4.2,23,camping-and-hiking,electronics,2020-10-20
Pelican 1120 Case,Pelican,43.95,0,4.8,15,camping-and-hiking,electronics,2020-10-20
Garmin Vivomove 3S,Garmin,349.99,0,3.6,5,camping-and-hiking,electronics,2020-10-20
Garmin eTrex 10 GPS,Garmin,119.00,0,3.8,9,camping-and-hiking,electronics,2020-10-20
Goal Zero Boulder 50 Solar Panel,Goal Zero,219.95,0,4.6,11,camping-and-hiking,electronics,2020-10-20
Komperdell Camera Staff - Unisex,Komperdell,89.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Pelican Ruck Case R40,Pelican,63.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
BioLite SolarPanel 10+,BioLite,164.95,0,4.2,16,camping-and-hiking,electronics,2020-10-20
Nite Ize Hitch Phone Anchor + MicroLock,Nite Ize,9.95,0,4.1,7,camping-and-hiking,electronics,2020-10-20
Momentum Pedometer,Momentum,28.94,26,4.1,14,camping-and-hiking,electronics,2020-10-20
Garmin BlueChart g3 Canada Micro SD/SD Card,Garmin,175.00,0,3.0,2,camping-and-hiking,electronics,2020-10-20
Garmin QuickFit 22 Silicone Watch Band,Garmin,65.00,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin QuickFit 26 Stainless Steel Watch Band,Garmin,155.94,20,1.0,1,camping-and-hiking,electronics,2020-10-20
Celestron ThermoCharge 10 Warmer/Charger,Celestron,69.95,0,3.0,7,camping-and-hiking,electronics,2020-10-20
Garmin Heart Rate Monitor - Run - Unisex,Garmin,140.00,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Garmin HRM-Swim Chest Strap - Unisex,Garmin,140.00,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6S - Unisex,Garmin,819.99,0,4.3,99,camping-and-hiking,electronics,2020-10-20
BioLite Charge 10 USB PowerBank,BioLite,29.95,0,3.8,9,camping-and-hiking,electronics,2020-10-20
Skross Pro World USB World Adapter with ground,Skross,54.95,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Aquapac VHF Case,Aquapac,29.95,0,3.3,3,camping-and-hiking,electronics,2020-10-20
Duracell 2430 3V Lithium Battery,Duracell,5.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
BioLite SolarPanel 5+,BioLite,99.95,0,4.1,100,camping-and-hiking,electronics,2020-10-20
Duracell 2016 3V Lithium Single,Duracell,4.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Duracell CR 1620 3V Lithium Battery,Duracell,4.95,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Aquapac Mini Camera Case 408,Aquapac,29.95,0,2.4,7,camping-and-hiking,electronics,2020-10-20
Duracell AA Battery (4 Pack),Duracell,6.95,0,1.0,1,camping-and-hiking,electronics,2020-10-20
Pelican Ruck Case R20,Pelican,49.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
SEA TO SUMMIT Travel Adaptors - Europe,SEA,9.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Handlebar Mount,Garmin,10.00,0,3.7,11,camping-and-hiking,electronics,2020-10-20
Goal Zero Venture 30,Goal Zero,149.95,0,4.2,50,camping-and-hiking,electronics,2020-10-20
Pelican 1020 Micro Case,Pelican,23.95,0,5.0,4,camping-and-hiking,electronics,2020-10-20
Duracell 384/392 Battery,Duracell,3.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Goal Zero Flip 12 Charger,Goal Zero,39.95,0,3.0,4,camping-and-hiking,electronics,2020-10-20
Duracell AAAA 2 Pack Batteries,Duracell,8.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Duracell C Battery (2 Pack),Duracell,6.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
SEA TO SUMMIT Travel Adaptors - Australia and China,SEA,9.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
SEA TO SUMMIT Travel Adaptors - USA Canada Japan,SEA,9.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Duracell 9 Volt Battery,Duracell,6.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin Vivomove Luxe,Garmin,679.99,0,4.0,22,camping-and-hiking,electronics,2020-10-20
Duracell Rechargeable Ion Core AA Batteries 4 Pack,Duracell,18.95,0,2.9,57,camping-and-hiking,electronics,2020-10-20
Varta 12v C-500 Battery,Varta,1.99,50,3.0,2,camping-and-hiking,electronics,2020-10-20
Garmin City Navigator Europe Micro SD/SD Card,Garmin,105.00,0,4.5,4,camping-and-hiking,electronics,2020-10-20
Garmin City Navigator North America Micro SD/SD Card,Garmin,85.00,0,5.0,2,camping-and-hiking,electronics,2020-10-20
Pelican 1500 Case,Pelican,209.95,0,5.0,2,camping-and-hiking,electronics,2020-10-20
Garmin Descent Mk1 - Unisex,Garmin,1299.99,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Garmin Descent Mk1 Titanium - Unisex,Garmin,1949.99,0,5.0,1,camping-and-hiking,electronics,2020-10-20
GoPro HERO7 Black,GoPro,449.99,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Kodiak Ultra 7800mAh Power Bank,Outdoor Technology,76.95,0,5.0,1,camping-and-hiking,electronics,2020-10-20
Pelican 1015 Micro Case,Pelican,25.95,0,4.0,4,camping-and-hiking,electronics,2020-10-20
GoPro Super Suit (Uber Protection+Dive Housing),GoPro,75.00,0,4.0,1,camping-and-hiking,electronics,2020-10-20
Skross MUV Micro Travel Adapter,Skross,24.50,0,4.0,1,camping-and-hiking,electronics,2020-10-20
Backroad Mapbooks Newfoundland & Labrador GPS Map SD,Backroad Mapbooks,64.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Petzl Ultra Quick Charger,Petzl,42.99,34,0.0,0,camping-and-hiking,electronics,2020-10-20
Pelican 1600 Case,Pelican,288.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Petzl Accu Nao+ Lithium-Ion Rechargeable Battery,Petzl,94.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
GoPro 3-Way,GoPro,100.00,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Skross Pro World Travel Adapter,Skross,39.50,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Goal Zero Venture 30 Solar Kit With Nomad 7 Plus,Goal Zero,269.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Kombi Warm-Up Gloves Extra Batteries,Kombi,79.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Petzl Swift RL Battery,Petzl,79.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Black Diamond NRG/NRG2 Car Charger,Black Diamond,10.00,57,0.0,0,camping-and-hiking,electronics,2020-10-20
Duracell D Battery (2 Pack),Duracell,6.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
GoPro HERO8 Black,GoPro,529.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Garmin eTrex 22X GPS,Garmin,279.99,0,0.0,0,camping-and-hiking,electronics,2020-10-20
"Outdoor Technology Kodiak Plus Ultra 12,800mAh Power Bank",Outdoor Technology,103.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Goal Zero Lithium Yeti 200X Portable Power Station,Goal Zero,449.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Goal Zero Nomad 5 Solar Kit,Goal Zero,119.95,0,0.0,0,camping-and-hiking,electronics,2020-10-20
Fenix ARE-X1 1 Channel Battery Charger,Fenix,10.99,38,3.7,3,camping-and-hiking,electronics,2020-10-20
Cactus Creek Dual Electrical Converter (2016),Cactus Creek,29.63,25,3.5,2,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6 - Unisex,Garmin,819.99,0,3.6,13,camping-and-hiking,electronics,2020-10-20
Garmin Fenix 6 Sapphire with Vented Titanium Bracele - Unisex,Garmin,1369.99,0,3.6,13,camping-and-hiking,electronics,2020-10-20
Aquapac Small Camera Case 418,Aquapac,28.95,0,3.0,3,camping-and-hiking,electronics,2020-10-20
Skross MUV USB World Adapter,Skross,39.50,0,3.0,3,camping-and-hiking,electronics,2020-10-20
Duracell Rechargeable Ion Core AAA Batteries 4 Pack,Duracell,18.95,0,3.0,54,camping-and-hiking,electronics,2020-10-20
GoPro HERO7 Silver,GoPro,269.99,0,2.5,2,camping-and-hiking,electronics,2020-10-20
GoPro Max Grip + Tripod,GoPro,79.99,0,2.5,2,camping-and-hiking,electronics,2020-10-20
Power Traveller Falcon 7 Solar Panel,Power Traveller,139.95,0,1.0,1,camping-and-hiking,electronics,2020-10-20
Cactus Creek Adapter Plug Kit - Asia,Cactus Creek,9.75,40,1.0,1,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Chips 2.0 Wireless Helmet Audio,Outdoor Technology,186.95,0,3.2,6,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Kodiak Mini 2.0 2600mAh,Outdoor Technology,37.95,0,3.0,5,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Chip Ultra Wireless Headphones,Outdoor Technology,285.95,0,1.5,2,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Kodiak 100 Power Station,Outdoor Technology,149.99,36,1.0,2,camping-and-hiking,electronics,2020-10-20
Black Diamond NRG2 Rechargeable Battery Kit,Black Diamond,9.99,66,1.0,2,camping-and-hiking,electronics,2020-10-20
Outdoor Technology Wired Chips-Universal Helmet Audio,Outdoor Technology,59.95,0,2.6,5,camping-and-hiking,electronics,2020-10-20
Goal Zero Nomad 14 Plus Solar Panel,Goal Zero,199.95,0,3.1,14,camping-and-hiking,electronics,2020-10-20
Garmin Vivofit Jr 2 Adjustable Band - Youths,Garmin,99.99,0,3.7,323,camping-and-hiking,electronics,2020-10-20
Spot Gen3 Satellite GPS Messenger Beacon,Spot,169.95,0,2.0,66,camping-and-hiking,electronics,2020-10-20
JBL Endurance Dive,JBL,74.94,25,2.5,166,camping-and-hiking,electronics,2020-10-20
JBL Endurance Sprint,JBL,44.94,25,2.8,218,camping-and-hiking,electronics,2020-10-20
,Brand,Current_price,Discount,Avg_review_outof5,Num_reviews,Product_category,Subcategory,Date_retrieved
MEC Double Hammock with Tree Straps,MEC,99.95,0,4.7,6,camping-and-hiking,camping-tents-tarps-and-bivies,2020-10-20
